"Date","Price","Open","High","Low","Vol.","Change %"
"01/03/2022","17,226.1","17,164.1","17,231.0","17,120.0","","0.36%"
"12/31/2021","17,164.1","17,164.2","17,226.4","17,146.0","","0.00%"
"12/30/2021","17,164.2","17,149.9","17,238.7","17,149.9","","0.08%"
"12/29/2021","17,149.9","17,134.2","17,181.7","17,107.8","","0.09%"
"12/28/2021","17,134.2","17,141.1","17,217.4","17,111.7","","-0.04%"
"12/27/2021","17,141.1","16,963.4","17,141.8","16,963.4","","1.05%"
"12/23/2021","16,963.4","16,874.9","17,011.5","16,874.9","","0.52%"
"12/22/2021","16,874.9","16,744.3","16,879.2","16,717.6","","0.78%"
"12/21/2021","16,744.3","16,442.3","16,754.0","16,442.3","","1.84%"
"12/20/2021","16,442.3","16,668.6","16,668.6","16,310.6","","-1.36%"
"12/17/2021","16,668.6","16,849.1","16,849.1","16,626.5","","-1.07%"
"12/16/2021","16,849.1","16,813.6","16,985.1","16,790.7","","0.21%"
"12/15/2021","16,813.6","16,652.6","16,822.7","16,567.2","","0.97%"
"12/14/2021","16,652.6","16,719.6","16,768.5","16,609.7","","-0.40%"
"12/13/2021","16,719.6","16,856.6","16,856.6","16,691.2","","-0.81%"
"12/10/2021","16,856.6","16,780.5","16,888.6","16,762.9","","0.45%"
"12/09/2021","16,780.5","16,899.9","16,899.9","16,780.4","","-0.71%"
"12/08/2021","16,899.9","16,853.6","16,923.7","16,838.8","","0.27%"
"12/07/2021","16,853.6","16,592.0","16,918.7","16,592.0","","1.58%"
"12/06/2021","16,592.0","16,347.9","16,664.3","16,347.9","","1.49%"
"12/03/2021","16,347.9","16,475.2","16,552.5","16,219.9","","-0.77%"
"12/02/2021","16,475.2","16,133.9","16,526.6","16,133.9","","2.12%"
"12/01/2021","16,133.9","16,319.0","16,636.8","16,133.2","","-1.13%"
"11/30/2021","16,319.0","16,684.0","16,684.0","16,303.3","","-2.19%"
"11/29/2021","16,684.0","16,624.9","16,794.5","16,601.7","","0.36%"
"11/26/2021","16,624.9","17,036.8","17,036.9","16,546.6","","-2.42%"
"11/24/2021","17,036.8","17,007.9","17,046.1","16,911.8","","0.17%"
"11/23/2021","17,007.9","16,945.8","17,026.5","16,887.8","","0.37%"
"11/22/2021","16,945.8","16,974.0","17,082.7","16,945.7","","-0.17%"
"11/19/2021","16,974.0","17,117.7","17,117.7","16,965.8","","-0.84%"
"11/18/2021","17,117.7","17,192.7","17,192.7","17,049.1","","-0.44%"
"11/17/2021","17,192.7","17,302.8","17,302.8","17,159.0","","-0.64%"
"11/16/2021","17,302.8","17,285.5","17,364.3","17,285.5","","0.10%"
"11/15/2021","17,285.5","17,297.7","17,336.8","17,267.9","","-0.07%"
"11/12/2021","17,297.7","17,220.4","17,312.9","17,220.4","","0.45%"
"11/11/2021","17,220.4","17,192.0","17,246.9","17,192.0","","0.17%"
"11/10/2021","17,192.0","17,286.9","17,322.7","17,145.0","","-0.55%"
"11/09/2021","17,286.9","17,310.5","17,323.1","17,217.9","","-0.14%"
"11/08/2021","17,310.5","17,242.4","17,341.8","17,242.4","","0.39%"
"11/05/2021","17,242.4","17,168.9","17,306.2","17,168.9","","0.43%"
"11/04/2021","17,168.9","17,209.8","17,230.8","17,110.5","","-0.24%"
"11/03/2021","17,209.8","17,115.2","17,220.6","17,082.0","","0.55%"
"11/02/2021","17,116.2","17,131.1","17,131.1","17,078.8","","-0.09%"
"11/01/2021","17,131.1","17,016.4","17,138.4","17,016.4","","0.67%"
"10/29/2021","17,016.4","17,077.0","17,077.0","16,977.5","","-0.35%"
"10/28/2021","17,077.0","16,920.4","17,077.5","16,920.4","","0.93%"
"10/27/2021","16,920.4","17,145.2","17,145.2","16,920.4","","-1.31%"
"10/26/2021","17,145.2","17,169.1","17,228.3","17,131.4","","-0.14%"
"10/25/2021","17,169.1","17,122.2","17,192.2","17,096.2","","0.27%"
"10/22/2021","17,122.2","17,083.2","17,157.4","17,031.7","","0.23%"
"10/21/2021","17,083.2","17,099.2","17,099.2","17,005.4","","-0.09%"
"10/20/2021","17,099.2","16,988.2","17,111.2","16,988.2","","0.65%"
"10/19/2021","16,988.2","16,862.0","16,995.8","16,862.0","","0.75%"
"10/18/2021","16,862.0","16,871.7","16,891.5","16,776.6","","-0.06%"
"10/15/2021","16,871.7","16,744.3","16,914.7","16,744.3","","0.76%"
"10/14/2021","16,744.3","16,513.2","16,750.4","16,513.2","","1.40%"
"10/13/2021","16,513.2","16,441.8","16,538.4","16,359.4","","0.43%"
"10/12/2021","16,441.8","16,430.1","16,515.5","16,411.5","","0.07%"
"10/11/2021","16,430.1","16,517.2","16,633.5","16,429.1","","-0.53%"
"10/08/2021","16,517.2","16,511.8","16,585.1","16,505.1","","0.03%"
"10/07/2021","16,511.8","16,338.5","16,601.7","16,338.5","","1.06%"
"10/06/2021","16,338.5","16,327.1","16,342.2","16,096.9","","0.07%"
"10/05/2021","16,327.1","16,198.6","16,411.4","16,198.6","","0.79%"
"10/04/2021","16,198.6","16,323.7","16,368.5","16,127.1","","-0.77%"
"10/01/2021","16,323.7","16,144.9","16,398.3","16,094.5","","1.11%"
"09/30/2021","16,144.9","16,344.9","16,408.0","16,144.3","","-1.22%"
"09/29/2021","16,344.9","16,328.8","16,417.5","16,318.2","","0.10%"
"09/28/2021","16,328.8","16,599.8","16,599.8","16,303.9","","-1.63%"
"09/27/2021","16,599.8","16,539.2","16,658.5","16,539.2","","0.37%"
"09/24/2021","16,539.2","16,567.3","16,582.5","16,502.7","","-0.17%"
"09/23/2021","16,567.3","16,352.2","16,627.0","16,352.2","","1.32%"
"09/22/2021","16,352.2","16,184.5","16,456.4","16,184.5","","1.04%"
"09/21/2021","16,184.5","16,168.2","16,325.2","16,154.5","","0.10%"
"09/20/2021","16,168.2","16,460.3","16,460.3","15,988.0","","-1.77%"
"09/17/2021","16,460.3","16,576.8","16,586.1","16,442.4","","-0.70%"
"09/16/2021","16,576.8","16,626.9","16,638.4","16,497.8","","-0.30%"
"09/15/2021","16,626.9","16,497.2","16,645.3","16,481.6","","0.79%"
"09/14/2021","16,497.2","16,635.4","16,678.3","16,471.1","","-0.83%"
"09/13/2021","16,635.4","16,563.5","16,689.0","16,563.2","","0.43%"
"09/10/2021","16,563.5","16,663.1","16,767.4","16,562.6","","-0.60%"
"09/09/2021","16,663.1","16,731.0","16,790.1","16,653.6","","-0.41%"
"09/08/2021","16,731.0","16,801.2","16,801.2","16,677.2","","-0.42%"
"09/07/2021","16,801.2","16,909.7","16,909.7","16,800.7","","-0.64%"
"09/03/2021","16,909.7","16,926.7","16,932.1","16,875.8","","-0.10%"
"09/02/2021","16,926.7","16,846.0","16,944.5","16,846.0","","0.48%"
"09/01/2021","16,846.0","16,806.4","16,879.8","16,791.2","","0.24%"
"08/31/2021","16,806.4","16,819.6","16,849.2","16,783.0","","-0.08%"
"08/30/2021","16,819.6","16,844.8","16,873.2","16,801.3","","-0.15%"
"08/27/2021","16,844.8","16,694.3","16,858.4","16,694.3","","0.90%"
"08/26/2021","16,694.3","16,812.8","16,812.8","16,684.2","","-0.70%"
"08/25/2021","16,812.8","16,741.2","16,840.9","16,716.9","","0.43%"
"08/24/2021","16,741.2","16,648.5","16,771.2","16,648.5","","0.56%"
"08/23/2021","16,648.5","16,516.7","16,679.8","16,516.7","","0.80%"
"08/20/2021","16,516.7","16,429.1","16,535.2","16,399.6","","0.53%"
"08/19/2021","16,429.1","16,550.3","16,550.3","16,345.4","","-0.73%"
"08/18/2021","16,550.3","16,707.1","16,729.6","16,545.7","","-0.94%"
"08/17/2021","16,707.1","16,836.7","16,836.7","16,589.4","","-0.77%"
"08/16/2021","16,836.7","16,868.1","16,868.1","16,709.2","","-0.19%"
"08/13/2021","16,868.1","16,871.1","16,887.2","16,847.2","","-0.02%"
"08/12/2021","16,871.1","16,875.4","16,875.4","16,802.4","","-0.03%"
"08/11/2021","16,875.4","16,792.8","16,875.7","16,792.8","","0.49%"
"08/10/2021","16,792.8","16,727.0","16,821.4","16,727.0","","0.39%"
"08/09/2021","16,727.0","16,748.1","16,756.2","16,678.5","","-0.13%"
"08/06/2021","16,748.1","16,695.5","16,775.9","16,695.5","","0.32%"
"08/05/2021","16,695.5","16,594.5","16,695.5","16,594.5","","0.61%"
"08/04/2021","16,594.5","16,713.5","16,713.5","16,593.5","","-0.71%"
"08/03/2021","16,713.5","16,576.2","16,714.3","16,509.6","","0.83%"
"08/02/2021","16,576.2","16,602.3","16,761.2","16,568.3","","-0.16%"
"07/30/2021","16,602.3","16,697.1","16,715.9","16,575.5","","-0.57%"
"07/29/2021","16,697.1","16,573.6","16,750.7","16,573.6","","0.75%"
"07/28/2021","16,573.6","16,521.0","16,628.9","16,490.7","","0.32%"
"07/27/2021","16,521.0","16,565.3","16,565.3","16,430.5","","-0.27%"
"07/26/2021","16,565.3","16,552.4","16,571.5","16,513.4","","0.08%"
"07/23/2021","16,552.4","16,455.9","16,564.1","16,455.9","","0.59%"
"07/22/2021","16,455.9","16,503.5","16,510.3","16,404.4","","-0.29%"
"07/21/2021","16,503.5","16,321.9","16,517.6","16,321.9","","1.11%"
"07/20/2021","16,321.9","16,052.7","16,362.3","16,052.7","","1.68%"
"07/19/2021","16,052.7","16,364.7","16,364.7","15,954.7","","-1.91%"
"07/16/2021","16,364.7","16,499.1","16,557.5","16,345.5","","-0.81%"
"07/15/2021","16,499.1","16,543.8","16,543.8","16,424.4","","-0.27%"
"07/14/2021","16,543.8","16,575.8","16,674.5","16,510.4","","-0.19%"
"07/13/2021","16,575.8","16,673.1","16,673.1","16,572.9","","-0.58%"
"07/12/2021","16,673.1","16,633.3","16,681.7","16,553.8","","0.24%"
"07/09/2021","16,633.3","16,359.7","16,639.2","16,359.7","","1.67%"
"07/08/2021","16,359.7","16,559.3","16,559.3","16,245.5","","-1.21%"
"07/07/2021","16,559.3","16,542.8","16,593.6","16,449.1","","0.10%"
"07/06/2021","16,542.8","16,674.8","16,674.8","16,448.8","","-0.79%"
"07/02/2021","16,674.8","16,641.0","16,689.4","16,608.3","","0.20%"
"07/01/2021","16,641.0","16,555.3","16,649.1","16,555.3","","0.52%"
"06/30/2021","16,555.3","16,547.6","16,568.9","16,517.0","","0.05%"
"06/29/2021","16,547.6","16,573.7","16,627.5","16,534.0","","-0.16%"
"06/28/2021","16,573.7","16,658.8","16,658.8","16,522.5","","-0.51%"
"06/25/2021","16,658.8","16,558.6","16,678.0","16,558.6","","0.61%"
"06/24/2021","16,558.6","16,437.6","16,573.3","16,437.6","","0.74%"
"06/23/2021","16,437.6","16,449.0","16,511.6","16,436.8","","-0.07%"
"06/22/2021","16,449.0","16,412.0","16,487.1","16,349.3","","0.23%"
"06/21/2021","16,412.0","16,144.0","16,421.9","16,144.0","","1.66%"
"06/18/2021","16,144.0","16,411.7","16,411.7","16,142.5","","-1.63%"
"06/17/2021","16,411.7","16,542.8","16,562.2","16,307.1","","-0.79%"
"06/16/2021","16,542.8","16,655.8","16,655.8","16,497.8","","-0.68%"
"06/15/2021","16,655.8","16,662.4","16,685.0","16,596.8","","-0.04%"
"06/14/2021","16,662.4","16,694.9","16,694.9","16,600.5","","-0.19%"
"06/11/2021","16,694.9","16,651.4","16,696.5","16,629.6","","0.26%"
"06/10/2021","16,651.4","16,620.0","16,727.0","16,613.2","","0.19%"
"06/09/2021","16,620.0","16,685.5","16,691.0","16,620.0","","-0.39%"
"06/08/2021","16,685.5","16,685.1","16,704.5","16,607.1","","0.00%"
"06/07/2021","16,685.1","16,708.7","16,725.5","16,669.9","","-0.14%"
"06/04/2021","16,708.7","16,632.3","16,718.0","16,632.3","","0.46%"
"06/03/2021","16,632.3","16,674.0","16,674.0","16,530.2","","-0.25%"
"06/02/2021","16,674.0","16,643.3","16,692.0","16,620.5","","0.18%"
"06/01/2021","16,643.3","16,555.7","16,718.7","16,555.7","","0.53%"
"05/28/2021","16,555.7","16,532.0","16,588.7","16,532.0","","0.14%"
"05/27/2021","16,532.0","16,452.0","16,546.4","16,452.0","","0.49%"
"05/26/2021","16,452.0","16,390.2","16,466.3","16,388.3","","0.38%"
"05/25/2021","16,390.2","16,464.7","16,525.8","16,375.1","","-0.45%"
"05/24/2021","16,464.7","16,375.0","16,508.5","16,375.0","","0.55%"
"05/21/2021","16,375.0","16,350.5","16,475.0","16,344.8","","0.15%"
"05/20/2021","16,350.5","16,233.3","16,398.8","16,233.3","","0.72%"
"05/19/2021","16,233.3","16,337.7","16,337.7","16,040.4","","-0.64%"
"05/18/2021","16,337.7","16,423.0","16,458.2","16,337.3","","-0.52%"
"05/17/2021","16,423.0","16,415.4","16,434.2","16,341.2","","0.05%"
"05/14/2021","16,415.4","16,181.6","16,438.9","16,181.6","","1.44%"
"05/13/2021","16,181.6","16,043.0","16,243.3","16,035.5","","0.86%"
"05/12/2021","16,043.0","16,355.6","16,355.6","16,030.3","","-1.91%"
"05/11/2021","16,355.6","16,516.8","16,516.8","16,211.5","","-0.98%"
"05/10/2021","16,516.8","16,590.4","16,685.9","16,516.8","","-0.44%"
"05/07/2021","16,590.4","16,459.6","16,598.0","16,439.0","","0.79%"
"05/06/2021","16,459.6","16,348.4","16,462.4","16,275.2","","0.68%"
"05/05/2021","16,348.4","16,289.3","16,394.6","16,284.7","","0.36%"
"05/04/2021","16,289.3","16,325.2","16,325.2","16,157.0","","-0.22%"
"05/03/2021","16,325.2","16,219.3","16,375.1","16,219.3","","0.65%"
"04/30/2021","16,219.3","16,376.0","16,376.0","16,199.5","","-0.96%"
"04/29/2021","16,376.0","16,322.1","16,413.3","16,263.0","","0.33%"
"04/28/2021","16,322.1","16,273.3","16,362.6","16,273.3","","0.30%"
"04/27/2021","16,273.3","16,241.2","16,287.6","16,212.8","","0.20%"
"04/26/2021","16,241.2","16,206.0","16,278.1","16,206.0","","0.22%"
"04/23/2021","16,206.0","16,030.6","16,246.4","16,030.6","","1.09%"
"04/22/2021","16,030.6","16,121.6","16,175.2","15,991.8","","-0.56%"
"04/21/2021","16,121.6","15,944.6","16,128.9","15,903.5","","1.11%"
"04/20/2021","15,944.6","16,107.6","16,107.6","15,887.4","","-1.01%"
"04/19/2021","16,107.6","16,186.3","16,186.3","16,076.6","","-0.49%"
"04/16/2021","16,186.3","16,116.9","16,207.1","16,116.9","","0.43%"
"04/15/2021","16,116.9","16,000.1","16,123.5","16,000.1","","0.73%"
"04/14/2021","16,000.1","15,962.3","16,076.3","15,962.3","","0.24%"
"04/13/2021","15,962.3","15,977.5","15,989.8","15,902.2","","-0.10%"
"04/12/2021","15,977.5","15,956.4","15,986.4","15,933.7","","0.13%"
"04/09/2021","15,956.4","15,886.6","15,956.4","15,865.6","","0.44%"
"04/08/2021","15,886.6","15,838.9","15,894.8","15,812.4","","0.30%"
"04/07/2021","15,838.9","15,878.0","15,905.2","15,804.5","","-0.25%"
"04/06/2021","15,878.0","15,870.3","15,920.3","15,842.2","","0.05%"
"04/05/2021","15,870.3","15,752.2","15,882.1","15,752.2","","0.75%"
"04/01/2021","15,752.2","15,601.7","15,752.3","15,601.7","","0.96%"
"03/31/2021","15,601.7","15,626.1","15,681.9","15,601.7","","-0.16%"
"03/30/2021","15,626.1","15,611.9","15,663.0","15,551.5","","0.09%"
"03/29/2021","15,611.9","15,682.5","15,682.5","15,522.7","","-0.45%"
"03/26/2021","15,682.5","15,410.4","15,687.2","15,410.4","","1.77%"
"03/25/2021","15,410.4","15,276.6","15,439.1","15,138.7","","0.88%"
"03/24/2021","15,276.6","15,346.5","15,479.9","15,276.6","","-0.46%"
"03/23/2021","15,346.5","15,551.6","15,551.6","15,306.1","","-1.32%"
"03/22/2021","15,551.6","15,562.3","15,595.6","15,496.6","","-0.07%"
"03/19/2021","15,562.3","15,589.1","15,636.1","15,454.1","","-0.17%"
"03/18/2021","15,589.1","15,731.1","15,797.9","15,559.8","","-0.90%"
"03/17/2021","15,731.1","15,669.3","15,746.0","15,579.5","","0.39%"
"03/16/2021","15,669.3","15,775.5","15,775.5","15,639.4","","-0.67%"
"03/15/2021","15,775.5","15,715.2","15,778.0","15,613.2","","0.38%"
"03/12/2021","15,715.2","15,648.0","15,717.8","15,607.8","","0.43%"
"03/11/2021","15,648.0","15,521.8","15,701.8","15,521.8","","0.81%"
"03/10/2021","15,521.8","15,375.6","15,573.3","15,375.6","","0.95%"
"03/09/2021","15,375.6","15,288.4","15,498.1","15,288.4","","0.57%"
"03/08/2021","15,288.4","15,251.8","15,471.9","15,236.9","","0.24%"
"03/05/2021","15,251.8","14,959.4","15,284.2","14,818.5","","1.95%"
"03/04/2021","14,959.4","15,199.2","15,247.0","14,765.5","","-1.58%"
"03/03/2021","15,199.2","15,277.0","15,336.4","15,197.9","","-0.51%"
"03/02/2021","15,277.0","15,327.8","15,366.9","15,257.9","","-0.33%"
"03/01/2021","15,327.8","15,010.5","15,396.5","15,010.5","","2.11%"
"02/26/2021","15,010.5","15,206.7","15,209.8","14,944.0","","-1.29%"
"02/25/2021","15,206.7","15,539.4","15,555.9","15,156.8","","-2.14%"
"02/24/2021","15,539.4","15,359.1","15,566.5","15,326.7","","1.17%"
"02/23/2021","15,359.1","15,340.5","15,404.7","15,090.0","","0.12%"
"02/22/2021","15,340.5","15,362.7","15,423.6","15,264.9","","-0.14%"
"02/19/2021","15,362.7","15,290.6","15,418.6","15,290.6","","0.47%"
"02/18/2021","15,290.6","15,402.6","15,402.6","15,205.0","","-0.73%"
"02/17/2021","15,402.6","15,423.0","15,423.0","15,289.4","","-0.13%"
"02/16/2021","15,423.0","15,370.2","15,483.2","15,370.2","","0.35%"
"02/12/2021","15,369.6","15,297.1","15,373.8","15,254.9","","0.47%"
"02/11/2021","15,297.1","15,273.9","15,341.3","15,195.9","","0.15%"
"02/10/2021","15,273.9","15,244.4","15,343.8","15,184.0","","0.19%"
"02/09/2021","15,244.4","15,226.6","15,266.8","15,168.7","","0.12%"
"02/08/2021","15,226.6","15,069.6","15,226.6","15,069.6","","1.04%"
"02/05/2021","15,069.6","14,975.4","15,088.0","14,975.4","","0.63%"
"02/04/2021","14,975.4","14,839.1","14,976.2","14,839.1","","0.92%"
"02/03/2021","14,839.1","14,768.6","14,871.6","14,753.3","","0.48%"
"02/02/2021","14,768.6","14,596.2","14,830.8","14,596.2","","1.18%"
"02/01/2021","14,596.2","14,397.2","14,623.4","14,397.2","","1.38%"
"01/29/2021","14,397.2","14,669.5","14,669.5","14,328.5","","-1.86%"
"01/28/2021","14,669.5","14,487.7","14,767.5","14,487.7","","1.25%"
"01/27/2021","14,487.7","14,867.4","14,867.4","14,447.4","","-2.55%"
"01/26/2021","14,867.4","14,935.3","14,995.5","14,860.6","","-0.45%"
"01/25/2021","14,935.3","14,951.8","14,958.0","14,765.4","","-0.11%"
"01/22/2021","14,951.8","15,019.0","15,019.0","14,881.4","","-0.45%"
"01/21/2021","15,019.0","15,097.3","15,102.5","14,998.9","","-0.52%"
"01/20/2021","15,097.3","14,987.3","15,114.1","14,987.3","","0.73%"
"01/19/2021","14,987.3","14,894.2","15,037.5","14,894.2","","0.63%"
"01/15/2021","14,894.2","15,044.4","15,044.4","14,791.6","","-1.00%"
"01/14/2021","15,044.4","14,983.6","15,129.1","14,983.6","","0.41%"
"01/13/2021","14,983.6","15,010.3","15,045.5","14,931.1","","-0.18%"
"01/12/2021","15,010.3","14,938.0","15,024.5","14,923.8","","0.48%"
"01/11/2021","14,938.0","14,966.8","14,975.3","14,817.7","","-0.19%"
"01/08/2021","14,966.8","14,928.8","15,006.2","14,818.8","","0.25%"
"01/07/2021","14,928.8","14,788.8","14,948.3","14,788.8","","0.95%"
"01/06/2021","14,788.8","14,536.5","14,898.5","14,536.5","","1.74%"
"01/05/2021","14,536.5","14,376.7","14,579.3","14,376.7","","1.11%"
"01/04/2021","14,376.7","14,524.8","14,605.8","14,258.2","","-1.02%"
"12/31/2020","14,524.8","14,477.5","14,533.2","14,422.7","","0.33%"
"12/30/2020","14,477.5","14,397.9","14,520.6","14,397.9","","0.55%"
"12/29/2020","14,397.9","14,405.8","14,515.8","14,371.9","","-0.05%"
"12/28/2020","14,405.8","14,382.5","14,481.5","14,382.5","","0.16%"
"12/24/2020","14,382.5","14,398.6","14,398.6","14,324.8","","-0.11%"
"12/23/2020","14,398.6","14,321.3","14,457.3","14,321.3","","0.54%"
"12/22/2020","14,321.3","14,378.9","14,378.9","14,305.6","","-0.40%"
"12/21/2020","14,378.9","14,467.8","14,467.8","14,171.8","","-0.61%"
"12/18/2020","14,467.8","14,516.7","14,529.9","14,394.4","","-0.34%"
"12/17/2020","14,516.7","14,408.9","14,520.0","14,408.9","","0.75%"
"12/16/2020","14,408.9","14,402.3","14,442.9","14,370.5","","0.05%"
"12/15/2020","14,402.3","14,214.9","14,410.1","14,214.9","","1.32%"
"12/14/2020","14,214.9","14,355.3","14,459.6","14,214.0","","-0.98%"
"12/11/2020","14,355.3","14,394.3","14,394.3","14,260.9","","-0.27%"
"12/10/2020","14,394.3","14,374.1","14,413.1","14,290.9","","0.14%"
"12/09/2020","14,374.1","14,402.2","14,476.7","14,293.3","","-0.20%"
"12/08/2020","14,402.2","14,355.0","14,425.0","14,304.1","","0.33%"
"12/07/2020","14,355.0","14,417.3","14,417.3","14,314.5","","-0.43%"
"12/04/2020","14,417.3","14,217.2","14,417.4","14,217.2","","1.41%"
"12/03/2020","14,217.2","14,188.2","14,283.7","14,184.5","","0.20%"
"12/02/2020","14,188.2","14,146.6","14,198.8","14,076.7","","0.29%"
"12/01/2020","14,146.6","14,006.5","14,233.5","14,006.5","","1.00%"
"11/30/2020","14,006.5","14,198.5","14,198.5","13,977.0","","-1.35%"
"11/27/2020","14,198.5","14,191.6","14,229.1","14,165.7","","0.05%"
"11/25/2020","14,191.6","14,249.5","14,249.5","14,122.1","","-0.41%"
"11/24/2020","14,249.5","13,998.2","14,271.1","13,998.2","","1.80%"
"11/23/2020","13,998.2","13,827.0","14,029.3","13,827.0","","1.24%"
"11/20/2020","13,827.0","13,863.2","13,883.5","13,810.2","","-0.26%"
"11/19/2020","13,863.2","13,808.6","13,871.3","13,714.3","","0.40%"
"11/18/2020","13,808.6","13,949.1","14,004.6","13,808.4","","-1.01%"
"11/17/2020","13,949.1","13,982.2","13,989.3","13,818.8","","-0.24%"
"11/16/2020","13,982.2","13,761.3","13,985.5","13,761.3","","1.61%"
"11/13/2020","13,761.3","13,551.5","13,787.7","13,551.5","","1.55%"
"11/12/2020","13,551.5","13,724.8","13,724.8","13,476.2","","-1.26%"
"11/11/2020","13,724.8","13,708.0","13,779.9","13,669.9","","0.12%"
"11/10/2020","13,708.0","13,611.6","13,732.6","13,577.0","","0.71%"
"11/09/2020","13,611.6","13,218.7","13,930.9","13,218.7","","2.97%"
"11/06/2020","13,218.7","13,199.1","13,270.5","13,188.2","","0.15%"
"11/05/2020","13,199.1","12,979.0","13,252.8","12,979.0","","1.70%"
"11/04/2020","12,979.0","12,877.5","13,161.5","12,868.6","","0.79%"
"11/03/2020","12,877.5","12,662.2","12,936.9","12,662.2","","1.70%"
"11/02/2020","12,662.2","12,429.3","12,675.1","12,429.3","","1.87%"
"10/30/2020","12,429.3","12,502.3","12,502.3","12,293.8","","-0.58%"
"10/29/2020","12,502.3","12,415.4","12,584.5","12,317.8","","0.70%"
"10/28/2020","12,415.4","12,817.9","12,817.9","12,411.1","","-3.14%"
"10/27/2020","12,817.9","12,936.4","12,936.4","12,817.9","","-0.92%"
"10/26/2020","12,936.4","13,199.9","13,199.9","12,815.3","","-2.00%"
"10/23/2020","13,199.9","13,145.9","13,215.6","13,117.8","","0.41%"
"10/22/2020","13,145.9","13,040.1","13,162.8","13,003.0","","0.81%"
"10/21/2020","13,040.1","13,092.2","13,153.4","13,039.4","","-0.40%"
"10/20/2020","13,092.2","13,018.5","13,198.0","13,018.5","","0.57%"
"10/19/2020","13,018.5","13,169.3","13,247.8","12,999.4","","-1.15%"
"10/16/2020","13,169.3","13,137.2","13,241.5","13,137.2","","0.24%"
"10/15/2020","13,137.2","13,143.2","13,148.7","12,961.0","","-0.05%"
"10/14/2020","13,143.2","13,212.0","13,267.2","13,135.9","","-0.52%"
"10/13/2020","13,212.0","13,324.9","13,324.9","13,181.6","","-0.85%"
"10/12/2020","13,324.9","13,252.6","13,350.6","13,252.6","","0.55%"
"10/09/2020","13,252.6","13,190.6","13,297.0","13,190.6","","0.47%"
"10/08/2020","13,190.6","13,042.3","13,191.0","13,042.3","","1.14%"
"10/07/2020","13,042.3","12,837.9","13,073.0","12,837.9","","1.59%"
"10/06/2020","12,837.9","12,949.6","13,083.3","12,824.2","","-0.86%"
"10/05/2020","12,949.6","12,749.8","12,957.6","12,749.8","","1.57%"
"10/02/2020","12,749.8","12,726.8","12,803.5","12,552.0","","0.18%"
"10/01/2020","12,726.8","12,701.9","12,792.6","12,656.3","","0.20%"
"09/30/2020","12,701.9","12,602.6","12,795.6","12,602.6","","0.79%"
"09/29/2020","12,602.6","12,677.5","12,688.7","12,562.5","","-0.59%"
"09/28/2020","12,677.5","12,485.4","12,735.2","12,485.4","","1.54%"
"09/25/2020","12,485.4","12,293.9","12,507.9","12,282.0","","0.97%"
"09/24/2020","12,365.5","12,314.6","12,476.1","12,229.0","","0.05%"
"09/23/2020","12,359.2","12,630.5","12,657.2","12,355.4","","-1.93%"
"09/22/2020","12,602.5","12,575.2","12,636.2","12,502.2","","0.32%"
"09/21/2020","12,561.8","12,617.5","12,833.6","12,421.1","","-2.12%"
"09/18/2020","12,833.6","12,937.6","12,962.6","12,779.4","","-0.89%"
"09/17/2020","12,948.5","12,866.2","12,981.3","12,824.4","","-0.38%"
"09/16/2020","12,997.9","13,013.5","13,128.7","12,990.7","","0.24%"
"09/15/2020","12,967.2","13,011.0","13,047.5","12,942.5","","0.27%"
"09/14/2020","12,932.7","12,868.3","12,970.6","12,858.2","","1.25%"
"09/11/2020","12,773.0","12,780.0","12,827.9","12,683.3","","0.52%"
"09/10/2020","12,706.7","12,924.5","12,964.2","12,688.3","","-1.39%"
"09/09/2020","12,885.8","12,806.2","12,969.5","12,803.7","","1.56%"
"09/08/2020","12,688.1","12,777.5","12,816.0","12,659.2","","-1.77%"
"09/04/2020","12,917.1","13,022.5","13,070.0","12,723.8","","-0.38%"
"09/03/2020","12,966.1","13,253.8","13,285.1","12,887.6","","-2.34%"
"09/02/2020","13,276.7","13,132.7","13,299.7","13,112.8","","1.24%"
"09/01/2020","13,113.7","13,032.0","13,113.9","13,004.2","","0.52%"
"08/31/2020","13,045.6","13,134.4","13,136.5","13,043.6","","-0.95%"
"08/28/2020","13,171.0","13,115.4","13,174.0","13,066.7","","0.78%"
"08/27/2020","13,068.8","13,066.1","13,111.5","13,013.0","","0.20%"
"08/26/2020","13,042.5","13,006.2","13,057.9","12,976.0","","0.31%"
"08/25/2020","13,002.0","13,029.9","13,029.9","12,943.1","","0.22%"
"08/24/2020","12,972.9","12,905.0","12,973.4","12,881.4","","1.28%"
"08/21/2020","12,809.1","12,782.1","12,814.1","12,762.9","","-0.03%"
"08/20/2020","12,812.9","12,751.3","12,832.3","12,739.0","","-0.37%"
"08/19/2020","12,859.9","12,931.1","12,946.8","12,843.3","","-0.39%"
"08/18/2020","12,910.3","12,967.9","12,975.5","12,877.2","","-0.20%"
"08/17/2020","12,936.1","12,942.3","12,954.9","12,917.7","","0.26%"
"08/14/2020","12,902.5","12,864.7","12,932.9","12,856.7","","-0.13%"
"08/13/2020","12,919.1","12,914.7","12,965.6","12,885.5","","-0.43%"
"08/12/2020","12,974.8","12,984.9","13,010.9","12,944.8","","0.98%"
"08/11/2020","12,849.4","12,996.4","13,003.6","12,826.9","","0.04%"
"08/10/2020","12,844.0","12,797.8","12,853.0","12,796.2","","0.61%"
